State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Print_Collection_Expenditures,Digital_Collection_Expenditures,Total Collection Expenditures,Total Operating Expenditures,Print Collection,Digital Collection,Audio Collection,Library Visits,Registered Users
IL,IL0104,2015,CHRISTOPHER PUBLIC LIBRARY,202 EAST MARKET STREET,CHRISTOPHER,62822,-89.0523874,37.9725873,17,55,FRANKLIN,39411,2412.0,0.0,2412.0,23098.0,18880.0,0.0,0.0,6117.0,1461.0
IL,IL0105,2015,CICERO PUBLIC LIBRARY,5225 WEST CERMAK ROAD,CICERO,60804,-87.7546515,41.8510641,17,31,COOK,5246456,95629.0,44476.0,173987.0,1861869.0,95961.0,0.0,6038.0,300000.0,36063.0
IL,IL0106,2015,WILLOW BRANCH TOWNSHIP LIBRARY,330 NORTH ELDON STREET,CISCO,61830,-88.726035,40.009554,17,147,PIATT,16431,6500.0,1000.0,8563.0,89106.0,7552.0,0.0,150.0,2248.0,450.0
IL,IL0107,2015,CLARENDON HILLS PUBLIC LIBRARY,7 NORTH PROSPECT AVENUE,CLARENDON HILLS,60514,-87.954826,41.798107,17,43,DUPAGE,932708,52132.0,33131.0,94542.0,642092.0,49126.0,13746.0,1850.0,62140.0,6784.0
IL,IL0108,2015,CLAYTON PUBLIC LIBRARY DISTRICT,211 EAST MAIN STREET,CLAYTON,62324,-90.9570162,40.0311836,17,1,ADAMS,66988,2560.0,1486.0,4046.0,41191.0,9162.0,0.0,0.0,2080.0,202.0
IL,IL0110,2015,CLOVER PUBLIC LIBRARY DISTRICT,440 NORTH DIVISION STREET,WOODHULL,61490,-90.3155663,41.1809425,17,73,HENRY,49635,6390.0,2933.0,9323.0,101834.0,24647.0,5097.0,1104.0,8043.0,1060.0
IL,IL0111,2015,COAL CITY PUBLIC LIBRARY DISTRICT,85 NORTH GARFIELD STREET,COAL CITY,60416,-88.281335,41.288741,17,63,GRUNDY,50425,67420.0,28125.0,119854.0,1344651.0,65626.0,18976.0,3521.0,91030.0,7089.0
IL,IL0112,2015,COLCHESTER DISTRICT LIBRARY,203 MACOMB STREET,COLCHESTER,62326,-90.79206,40.42663,17,109,MCDONOUGH,31880,6041.0,145.0,6186.0,36517.0,12368.0,4486.0,30.0,3799.0,333.0
IL,IL0113,2015,MARTIN TOWNSHIP PUBLIC LIBRARY,132 WEST MAIN STREET,COLFAX,61728,-88.616508,40.5669931,17,113,MCLEAN,174061,4528.0,275.0,5300.0,40041.0,10664.0,3348.0,155.0,4219.0,292.0
IL,IL0114,2015,MISSISSIPPI VALLEY PUBLIC LIBRARY DISTRICT,408 WEST MAIN STREET,COLLINSVILLE,62234,-89.990493,38.668581,17,119,MADISON,266560,59689.0,34529.0,127045.0,1115398.0,95459.0,12066.0,5151.0,186156.0,16918.0
IL,IL0115,2015,COLUMBIA PUBLIC LIBRARY,106 NORTH METTER AVENUE,COLUMBIA,62236,-90.1991284,38.4438534,17,133,MONROE,33722,31026.0,5915.0,39577.0,321593.0,40766.0,26733.0,1262.0,45711.0,2750.0
IL,IL0116,2015,COOK MEMORIAL PUBLIC LIBRARY DISTRICT,413 NORTH MILWAUKEE AVENUE,LIBERTYVILLE,60048,-87.9541847,42.2869676,17,97,LAKE,705186,470824.0,308962.0,1052249.0,7936050.0,272658.0,73117.0,22962.0,578397.0,46126.0
IL,IL0117,2015,CORDOVA DISTRICT LIBRARY,402 MAIN AVENUE,CORDOVA,61242,-90.325327,41.680106,17,161,ROCK ISLAND,146063,22497.0,4339.0,34276.0,240850.0,20587.0,0.0,1728.0,16570.0,757.0
IL,IL0119,2015,COULTERVILLE PUBLIC LIBRARY,103 SOUTH FOURTH STREET,COULTERVILLE,62237,-89.6037616,38.1862603,17,157,RANDOLPH,32869,575.0,0.0,750.0,15896.0,9207.0,0.0,92.0,3502.0,406.0
IL,IL0120,2015,DRY POINT TOWNSHIP LIBRARY,COUNTY HIGHWAY 651,COWDEN,62422,-88.857058,39.249266,17,173,SHELBY,22048,722.0,100.0,874.0,12560.0,9976.0,0.0,0.0,31249.0,642.0
IL,IL0121,2015,CRAB ORCHARD PUBLIC LIBRARY DISTRICT,20012 CRAB ORCHARD ROAD,MARION,62959,-88.7880552,37.7318344,17,199,WILLIAMSON,67008,14647.0,3793.0,21440.0,104116.0,19843.0,0.0,494.0,6422.0,1175.0
IL,IL0123,2015,CRETE PUBLIC LIBRARY DISTRICT,1177 NORTH MAIN STREET,CRETE,60417,-87.6320591,41.4506993,17,197,WILL,685419,93208.0,47133.0,160943.0,1439998.0,64556.0,2973.0,2238.0,81528.0,9189.0
IL,IL0124,2015,CREVE COEUR PUBLIC LIBRARY DISTRICT,311 NORTH HIGHLAND STREET,CREVE COEUR,61610,-89.5982296,40.6489613,17,179,TAZEWELL,135707,9485.0,375.0,10703.0,116683.0,24343.0,5098.0,705.0,39720.0,2500.0
IL,IL0125,2015,CRYSTAL LAKE PUBLIC LIBRARY,126 PADDOCK STREET,CRYSTAL LAKE,60014,-88.325226,42.239286,17,111,MCHENRY,307283,257833.0,118798.0,493634.0,3813717.0,172768.0,7165.0,23333.0,325804.0,27115.0
IL,IL0126,2015,CUTLER PUBLIC LIBRARY,409 SOUTH MAIN STREET,CUTLER,62238,-89.5654294,38.029956,17,145,PERRY,21672,25.0,0.0,25.0,8738.0,8689.0,0.0,88.0,1103.0,255.0
IL,IL0127,2015,DAHLGREN PUBLIC LIBRARY,THIRD AND DALE STREETS,DAHLGREN,62828,-88.568366,38.21238,17,65,HAMILTON,8296,109.0,0.0,109.0,2334.0,3216.0,0.0,137.0,550.0,98.0
IL,IL0128,2015,DANVERS TOWNSHIP LIBRARY,117 EAST EXCHANGE STREET,DANVERS,61732,-89.1770886,40.5285675,17,113,MCLEAN,174061,11174.0,250.0,14379.0,73465.0,20885.0,4852.0,113.0,15185.0,632.0
IL,IL0129,2015,DANVILLE PUBLIC LIBRARY,319 NORTH VERMILION STREET,DANVILLE,61832,-87.6299969,40.1298531,17,183,VERMILION,79728,108734.0,29183.0,184884.0,1676314.0,171060.0,16903.0,9615.0,166568.0,13136.0
IL,IL0130,2015,INDIAN PRAIRIE PUBLIC LIBRARY DISTRICT,401 PLAINFIELD ROAD,DARIEN,60561,-87.9546128,41.7570379,17,43,DUPAGE,932708,245725.0,98105.0,450768.0,3435054.0,145050.0,28688.0,17971.0,466022.0,23654.0
IL,IL0131,2015,DAUGHERTY PUBLIC LIBRARY DISTRICT,220 SOUTH FIFTH STREET,DUPO,62239,-90.207416,38.515686,17,163,ST. CLAIR,265729,17320.0,8449.0,28604.0,192484.0,39203.0,10220.0,585.0,29050.0,1916.0
IL,IL0132,2015,DECATUR PUBLIC LIBRARY,130 NORTH FRANKLIN STREET,DECATUR,62523,-88.953012,39.842276,17,115,MACON,108350,102979.0,43743.0,209375.0,2326042.0,281202.0,10000.0,14538.0,214000.0,43052.0
IL,IL0133,2015,DEER CREEK DISTRICT LIBRARY,205 EAST FIRST AVENUE,DEER CREEK,61733,-89.3305033,40.6275817,17,179,TAZEWELL,135707,8493.0,2375.0,14832.0,77119.0,12372.0,5085.0,252.0,6086.0,583.0
IL,IL0134,2015,DEERFIELD PUBLIC LIBRARY,920 WAUKEGAN ROAD,DEERFIELD,60015,-87.8463793,42.1695789,17,97,LAKE,705186,111108.0,116605.0,266709.0,1816705.0,112408.0,63561.0,13462.0,115529.0,15116.0
IL,IL0135,2015,DEKALB PUBLIC LIBRARY,309 OAK STREET,DEKALB,60115,-88.7500715,41.9318999,17,37,DEKALB,105462,156903.0,61421.0,233572.0,2001740.0,141365.0,14378.0,5767.0,295395.0,17271.0
IL,IL0136,2015,DELAND GOOSE CREEK DISTRICT LIBRARY,220 NORTH HIGHWAY AVENUE,DELAND,61839,-88.645224,40.121469,17,147,PIATT,16431,3071.0,941.0,4928.0,48286.0,5549.0,0.0,15.0,5773.0,306.0
IL,IL0137,2015,AYER PUBLIC LIBRARY DISTRICT,208 LOCUST STREET,DELAVAN,61734,-89.5471982,40.374352,17,179,TAZEWELL,135707,13194.0,595.0,17450.0,149545.0,22886.0,4486.0,371.0,21580.0,856.0
IL,IL0138,2015,DES PLAINES PUBLIC LIBRARY,1501 ELLINWOOD STREET,DES PLAINES,60016,-87.8883433,42.0412049,17,31,COOK,5246456,414547.0,189368.0,777689.0,6367054.0,255559.0,59308.0,25535.0,564257.0,34378.0
IL,IL0139,2015,WHITE OAK LIBRARY DISTRICT,201 W. NORMANTOWN ROAD,ROMEOVILLE,60446,-88.085693,41.65452,17,197,WILL,685419,243224.0,67693.0,401644.0,4741773.0,219527.0,14442.0,15540.0,569250.0,24041.0
IL,IL0140,2015,DIVERNON TOWNSHIP LIBRARY,221 SOUTH SECOND STREET,DIVERNON,62530,-89.6585145,39.5653266,17,167,SANGAMON,198997,4093.0,385.0,5057.0,70500.0,9559.0,4883.0,173.0,3649.0,693.0
IL,IL0141,2015,DIXON PUBLIC LIBRARY,221 SOUTH HENNEPIN AVENUE,DIXON,61021,-89.4835074,41.8421234,17,103,LEE,34735,42497.0,9100.0,54750.0,436350.0,71525.0,0.0,1073.0,63105.0,7459.0
IL,IL0142,2015,DODGE MEMORIAL PUBLIC LIBRARY DISTRICT,22440 RAILROAD STREET,OLIVE BRANCH,62969,-89.3518477,37.1689,17,3,ALEXANDER,7492,612.0,1118.0,1730.0,16927.0,9504.0,0.0,0.0,726.0,990.0
IL,IL0143,2015,DOLTON PUBLIC LIBRARY DISTRICT,14037 LINCOLN AVENUE,DOLTON,60419,-87.6094313,41.6403413,17,31,COOK,5246456,54945.0,17133.0,72078.0,731373.0,93438.0,18081.0,4935.0,110186.0,5917.0
IL,IL0144,2015,DONGOLA PUBLIC LIBRARY DISTRICT,114 NORTH EAST FRONT STREET,DONGOLA,62926,-89.1651284,37.3615328,17,181,UNION,17447,3156.0,0.0,3599.0,33555.0,17147.0,0.0,37.0,3267.0,1613.0
IL,IL0145,2015,DOWNERS GROVE PUBLIC LIBRARY,1050 CURTISS STREET,DOWNERS GROVE,60515,-88.011146,41.793762,17,43,DUPAGE,932708,292952.0,179841.0,587465.0,4874457.0,239101.0,19336.0,21173.0,499820.0,29362.0
IL,IL0146,2015,FOX RIVER VALLEY PUBLIC LIBRARY DISTRICT,555 BARRINGTON AVENUE,EAST DUNDEE,60118,-88.26356,42.103723,17,89,KANE,527306,207238.0,103601.0,407153.0,2640189.0,124799.0,7825.0,10066.0,272891.0,37312.0
IL,IL0147,2015,DUNLAP PUBLIC LIBRARY DISTRICT,302 SOUTH FIRST STREET,DUNLAP,61525,-89.673565,40.857387,17,143,PEORIA,187319,30430.0,4815.0,44449.0,539459.0,38969.0,4486.0,1817.0,56888.0,2433.0
IL,IL0148,2015,DUQUOIN PUBLIC LIBRARY,28 SOUTH WASHINGTON STREET,DUQUOIN,62832,-89.2363091,38.0110354,17,145,PERRY,21672,15583.0,5190.0,21151.0,90336.0,28714.0,10701.0,595.0,18300.0,2850.0
IL,IL0149,2015,PRAIRIE CREEK PUBLIC LIBRARY DISTRICT,501 CARRIAGE HOUSE LANE,DWIGHT,60420,-88.4279362,41.0904685,17,105,LIVINGSTON,37903,31596.0,2851.0,36947.0,137992.0,41307.0,3104.0,900.0,3582.0,3406.0
IL,IL0150,2015,EARLVILLE PUBLIC LIBRARY DISTRICT,205 WEST WINTHROP STREET,EARLVILLE,60518,-88.9204854,41.5897308,17,99,LA SALLE,111241,9114.0,2125.0,13446.0,133433.0,15807.0,0.0,360.0,16016.0,1100.0
IL,IL0151,2015,EAST ALTON PUBLIC LIBRARY DISTRICT,250 WASHINGTON AVENUE,EAST ALTON,62024,-90.1035042,38.8785731,17,119,MADISON,266560,34492.0,2500.0,41474.0,490388.0,58054.0,8953.0,2875.0,58552.0,2759.0
IL,IL0152,2015,EAST DUBUQUE DISTRICT LIBRARY,122 WISCONSIN AVENUE,EAST DUBUQUE,61025,-90.6426509,42.4914235,17,85,JO DAVIESS,22254,20933.0,157.0,25501.0,227537.0,16261.0,22470.0,1016.0,20828.0,1388.0
IL,IL0153,2015,EAST MOLINE PUBLIC LIBRARY,740 SIXTEENTH AVENUE,EAST MOLINE,61244,-90.443505,41.515029,17,161,ROCK ISLAND,146063,40503.0,342.0,62204.0,459782.0,61683.0,12866.0,3416.0,75968.0,9784.0
IL,IL0154,2015,EAST ST. LOUIS PUBLIC LIBRARY,5300 STATE STREET,EAST ST LOUIS,62203,-90.098884,38.606144,17,163,ST. CLAIR,265729,15000.0,12000.0,34500.0,312500.0,52378.0,0.0,504.0,72000.0,10159.0
IL,IL0155,2015,EDWARDSVILLE PUBLIC LIBRARY,112 SOUTH KANSAS STREET,EDWARDSVILLE,62025,-89.9543416,38.8114139,17,119,MADISON,266560,137188.0,33893.0,217871.0,1202609.0,96822.0,15557.0,6436.0,239286.0,7160.0
IL,IL0156,2015,HELEN MATTHES LIBRARY,100 EAST MARKET AVENUE,EFFINGHAM,62401,-88.5420078,39.1231748,17,49,EFFINGHAM,34320,47482.0,10588.0,85069.0,796224.0,54697.0,5787.0,2143.0,175000.0,5209.0
IL,IL0157,2015,EISENHOWER PUBLIC LIBRARY DISTRICT,4613 NORTH OKETO AVENUE,HARWOOD HEIGHTS,60706,-87.81208,41.964266,17,31,COOK,5246456,190745.0,81820.0,319051.0,4013507.0,148177.0,20065.0,10581.0,614469.0,13560.0
IL,IL0158,2015,ELA AREA PUBLIC LIBRARY DISTRICT,275 MOHAWK TRAIL,LAKE ZURICH,60047,-88.087202,42.19374,17,97,LAKE,705186,280251.0,212809.0,648978.0,6545773.0,158801.0,7985.0,17747.0,362498.0,21685.0
IL,IL0159,2015,TOWN AND COUNTRY PUBLIC LIBRARY DISTRICT,320 EAST NORTH STREET,ELBURN,60119,-88.4690687,41.8922559,17,89,KANE,527306,68359.0,40934.0,139917.0,1053369.0,64495.0,31120.0,1202.0,102777.0,5609.0
IL,IL0160,2015,ELDORADO MEMORIAL PUBLIC LIBRARY DISTRICT,1001 GRANT STREET,ELDORADO,62930,-88.4354158,37.8152442,17,165,SALINE,24612,17866.0,3789.0,21655.0,265557.0,41816.0,20596.0,1278.0,58812.0,5261.0
IL,IL0161,2015,ELIZABETH TOWNSHIP LIBRARY,210 EAST MYRTLE STREET,ELIZABETH,61028,-90.2222863,42.3175076,17,85,JO DAVIESS,22254,4547.0,1500.0,6047.0,44015.0,13417.0,18841.0,216.0,4332.0,335.0
IL,IL0162,2015,ELK GROVE VILLAGE PUBLIC LIBRARY,1001 WELLINGTON AVENUE,ELK GROVE VILLAGE,60007,-88.0087478,42.002297,17,31,COOK,5246456,387011.0,166635.0,914270.0,4696744.0,260859.0,15025.0,40839.0,437540.0,28644.0
IL,IL0163,2015,ELKHART PUBLIC LIBRARY DISTRICT,121 EAST BOHAN STREET,ELKHART,62634,-89.4820734,40.0214788,17,107,LOGAN,29746,3517.0,800.0,4317.0,57308.0,12767.0,42.0,321.0,6500.0,382.0
IL,IL0164,2015,RICK WARREN MEMORIAL PUBLIC LIBRARY DISTRICT,114 SOUTH FOURTH STREET,ELKVILLE,62932,-89.2357173,37.9099073,17,77,JACKSON,59677,1339.0,366.0,2008.0,26048.0,15138.0,0.0,212.0,7143.0,368.0
IL,IL0165,2015,ELLA JOHNSON MEMORIAL PUBLIC LIBRARY DISTRICT,109 SOUTH STATE STREET,HAMPSHIRE,60140,-88.530133,42.098885,17,89,KANE,527306,71008.0,27890.0,135050.0,725426.0,56473.0,22469.0,4364.0,59987.0,7129.0
IL,IL0166,2015,ELMHURST PUBLIC LIBRARY,125 SOUTH PROSPECT AVENUE,ELMHURST,60126,-87.9448031,41.8987202,17,43,DUPAGE,932708,335664.0,208765.0,654851.0,4384689.0,286180.0,35050.0,28555.0,378691.0,29355.0
IL,IL0167,2015,MORRISON & MARY WILEY LIBRARY,206 WEST MAIN STREET,ELMWOOD,61529,-89.968455,40.778017,17,143,PEORIA,187319,12000.0,200.0,14000.0,135000.0,14825.0,5083.0,593.0,14935.0,751.0
IL,IL0168,2015,ELMWOOD PARK PUBLIC LIBRARY,1 CONTI PARKWAY,ELMWOOD PARK,60707,-87.8177678,41.925939,17,31,COOK,5246456,90568.0,31343.0,162170.0,1561882.0,129028.0,28589.0,4929.0,200010.0,13741.0
IL,IL0169,2015,EL PASO PUBLIC LIBRARY,149 WEST FIRST STREET,EL PASO,61738,-89.0186115,40.7393536,17,203,WOODFORD,39187,23299.0,0.0,28802.0,142938.0,25834.0,5072.0,772.0,22359.0,967.0
IL,IL0170,2015,ERIE PUBLIC LIBRARY DISTRICT,802 8TH AVENUE,ERIE,61250,-90.078769,41.655016,17,195,WHITESIDE,56876,12844.0,958.0,14612.0,116004.0,30153.0,0.0,932.0,8215.0,1105.0
IL,IL0171,2015,EUREKA PUBLIC LIBRARY DISTRICT,202 SOUTH MAIN STREET,EUREKA,61530,-89.2728301,40.72027,17,203,WOODFORD,39187,34063.0,4449.0,44764.0,541884.0,40980.0,16914.0,891.0,189416.0,3137.0
IL,IL0172,2015,EVANSTON PUBLIC LIBRARY,1703 ORRINGTON AVENUE,EVANSTON,60201,-87.68064,42.048624,17,31,COOK,5246456,389693.0,168322.0,648775.0,5174388.0,412560.0,13745.0,15194.0,664644.0,60435.0
IL,IL0173,2015,EVANSVILLE PUBLIC LIBRARY,602 PUBLIC STREET,EVANSVILLE,62242,-89.9366726,38.090786,17,157,RANDOLPH,32869,0.0,0.0,0.0,5876.0,9052.0,0.0,60.0,873.0,84.0
IL,IL0174,2015,EVERGREEN PARK PUBLIC LIBRARY,9400 SOUTH TROY AVENUE,EVERGREEN PARK,60805,-87.700648,41.72219,17,31,COOK,5246456,84469.0,36289.0,140070.0,1043009.0,63924.0,17985.0,5727.0,151804.0,12418.0
IL,IL0175,2015,DOMINY MEMORIAL LIBRARY,201 SOUTH THIRD STREET,FAIRBURY,61739,-88.5132825,40.7458328,17,105,LIVINGSTON,37903,15690.0,2418.0,20344.0,161923.0,23799.0,20382.0,424.0,62612.0,1361.0
IL,IL0176,2015,FAIRFIELD PUBLIC LIBRARY,300 SOUTH EAST SECOND STREET,FAIRFIELD,62837,-88.3588559,38.3774747,17,191,WAYNE,16543,5434.0,1500.0,6934.0,184521.0,41876.0,3011.0,832.0,61358.0,4992.0
IL,IL0177,2015,VANCE TOWNSHIP LIBRARY,107 SOUTH MAIN STREET,FAIRMOUNT,61841,-87.8306298,40.0463581,17,183,VERMILION,79728,2582.0,651.0,3626.0,28053.0,11968.0,0.0,233.0,2600.0,755.0
IL,IL0178,2015,FAIRVIEW HEIGHTS PUBLIC LIBRARY,10017 BUNKUM ROAD,FAIRVIEW HEIGHTS,62208,-90.0127294,38.5984626,17,163,ST. CLAIR,265729,64663.0,21314.0,115961.0,584565.0,33666.0,15528.0,6932.0,109839.0,4563.0
IL,IL0179,2015,FARMER CITY PUBLIC LIBRARY,109 EAST GREEN STREET,FARMER CITY,61842,-88.6424719,40.2433943,17,39,DE WITT,16284,5520.0,1174.0,6694.0,35874.0,16374.0,5117.0,275.0,3640.0,934.0
IL,IL0180,2015,FARMINGTON AREA LIBRARY DISTRICT,266 EAST FORT STREET,FARMINGTON,61531,-90.0011595,40.6981289,17,57,FULTON,36007,10874.0,991.0,14206.0,232972.0,23038.0,4486.0,861.0,15072.0,4785.0
IL,IL0181,2015,FLORA PUBLIC LIBRARY,216 NORTH MAIN STREET,FLORA,62839,-88.4864075,38.6698564,17,25,CLAY,13520,24326.0,1467.0,27733.0,311933.0,46782.0,13922.0,966.0,42421.0,1486.0
IL,IL0182,2015,FLOSSMOOR PUBLIC LIBRARY,1000 STERLING AVENUE,FLOSSMOOR,60422,-87.6786464,41.5437374,17,31,COOK,5246456,87931.0,17388.0,135433.0,1340385.0,77680.0,19993.0,5370.0,188800.0,8686.0
IL,IL0183,2015,FONDULAC PUBLIC LIBRARY DISTRICT,140 EAST WASHINGTON STREET,EAST PEORIA,61611,-89.5641753,40.6667354,17,179,TAZEWELL,135707,63619.0,15471.0,88505.0,1371021.0,74432.0,4486.0,7210.0,106806.0,9062.0
IL,IL0184,2015,FOREST PARK PUBLIC LIBRARY,7555 JACKSON BOULEVARD,FOREST PARK,60130,-87.8143294,41.8758082,17,31,COOK,5246456,150124.0,19621.0,213201.0,1474077.0,65532.0,15430.0,8480.0,209205.0,4991.0
IL,IL0185,2015,FORREST PUBLIC LIBRARY DISTRICT,301 WEST JAMES STREET,FORREST,61741,-88.4134884,40.7532657,17,105,LIVINGSTON,37903,16258.0,0.0,18792.0,122873.0,20949.0,0.0,962.0,4860.0,671.0
IL,IL0186,2015,FORRESTON PUBLIC LIBRARY,204 FIRST AVENUE,FORRESTON,61030,-89.579046,42.126173,17,141,OGLE,52085,7800.0,0.0,8611.0,47212.0,18682.0,8589.0,575.0,10786.0,774.0
IL,IL0187,2015,FORSYTH PUBLIC LIBRARY,268 SOUTH ELWOOD STREET,FORSYTH,62535,-88.9508489,39.9329843,17,115,MACON,108350,45314.0,12624.0,65203.0,360973.0,42145.0,164.0,1687.0,44758.0,2426.0
IL,IL0188,2015,FOSSIL RIDGE PUBLIC LIBRARY DISTRICT,386 WEST KENNEDY ROAD,BRAIDWOOD,60408,-88.223626,41.26015,17,197,WILL,685419,64113.0,16324.0,91105.0,774616.0,61619.0,20309.0,2653.0,44201.0,6695.0
IL,IL0189,2015,FOUNTAINDALE PUBLIC LIBRARY DISTRICT,300 WEST BRIARCLIFF ROAD,BOLINGBROOK,60440,-88.0781753,41.6982678,17,197,WILL,685419,382061.0,205592.0,847219.0,9301680.0,262904.0,10199.0,28198.0,501761.0,48723.0
IL,IL0190,2015,FOX LAKE PUBLIC LIBRARY DISTRICT,255 EAST GRAND AVENUE,FOX LAKE,60020,-88.161492,42.394015,17,97,LAKE,705186,126853.0,90897.0,251378.0,2454428.0,93258.0,34564.0,6300.0,126790.0,11825.0
IL,IL0191,2015,FOX RIVER GROVE PUBLIC LIBRARY DISTRICT,407 LINCOLN AVENUE,FOX RIVER GROVE,60021,-88.2203203,42.1981171,17,111,MCHENRY,307283,34981.0,2296.0,53449.0,518504.0,26259.0,8621.0,2906.0,39490.0,3291.0
IL,IL0192,2015,FRANKFORT PUBLIC LIBRARY DISTRICT,21119 SOUTH PFEIFFER ROAD,FRANKFORT,60423,-87.8290608,41.5059927,17,197,WILL,685419,157207.0,75149.0,266806.0,2105871.0,107701.0,26298.0,9314.0,180499.0,22268.0
IL,IL0193,2015,FRANKLIN GROVE PUBLIC LIBRARY,112 SOUTH ELM STREET,FRANKLIN GROVE,61031,-89.299486,41.839817,17,103,LEE,34735,13146.0,7488.0,20634.0,208756.0,15252.0,1.0,1128.0,14448.0,1008.0
IL,IL0194,2015,FRANKLIN PARK PUBLIC LIBRARY DISTRICT,10311 GRAND AVENUE,FRANKLIN PARK,60131,-87.883342,41.93022,17,31,COOK,5246456,97136.0,26125.0,153706.0,1567711.0,109231.0,9550.0,10240.0,211054.0,3888.0
IL,IL0195,2015,FREEPORT PUBLIC LIBRARY,100 EAST DOUGLAS STREET,FREEPORT,61032,-89.6197282,42.3002712,17,177,STEPHENSON,46435,94727.0,28734.0,153271.0,1168193.0,128920.0,33038.0,4316.0,186292.0,14265.0
IL,IL0196,2015,FREMONT PUBLIC LIBRARY DISTRICT,1170 NORTH MIDLOTHIAN ROAD,MUNDELEIN,60060,-88.018898,42.282236,17,97,LAKE,705186,236660.0,106316.0,466881.0,4453757.0,131130.0,17739.0,15939.0,357000.0,21370.0
IL,IL0197,2015,GAIL BORDEN PUBLIC LIBRARY DISTRICT,270 NORTH GROVE AVENUE,ELGIN,60120,-88.286842,42.042801,17,89,KANE,527306,388752.0,232250.0,880949.0,11093472.0,327894.0,14537.0,31094.0,935479.0,106533.0
IL,IL0198,2015,GALENA PUBLIC LIBRARY DISTRICT,601 SOUTH BENCH STREET,GALENA,61036,-90.4316682,42.411513,17,85,JO DAVIESS,22254,34424.0,2500.0,56045.0,328942.0,19351.0,16104.0,1209.0,32306.0,2177.0
IL,IL0199,2015,GALESBURG PUBLIC LIBRARY,40 EAST SIMMONS STREET,GALESBURG,61401,-90.370361,40.946374,17,95,KNOX,52069,145320.0,9641.0,204560.0,1527283.0,163227.0,4928.0,7513.0,249784.0,9750.0
IL,IL0200,2015,GALVA PUBLIC LIBRARY DISTRICT,120 NORTHWEST THIRD AVENUE,GALVA,61434,-90.045847,41.16779,17,73,HENRY,49635,21592.0,5558.0,31519.0,273033.0,22375.0,4486.0,493.0,19370.0,2434.0
IL,IL0201,2015,GENESEO PUBLIC LIBRARY DISTRICT,805 N. CHICAGO STREET,GENESEO,61254,0.0,0.0,17,73,HENRY,49635,41114.0,23673.0,86614.0,565596.0,65222.0,69590.0,511.0,33222.0,6109.0
IL,IL0202,2015,GENEVA PUBLIC LIBRARY DISTRICT,127 JAMES STREET,GENEVA,60134,-88.30636,41.886651,17,89,KANE,527306,177186.0,157582.0,413926.0,4386870.0,151697.0,20748.0,13254.0,270252.0,16400.0
IL,IL0203,2015,GENOA PUBLIC LIBRARY DISTRICT,232 WEST MAIN STREET,GENOA,60135,-88.6942512,42.097475,17,37,DEKALB,105462,33671.0,1500.0,36021.0,352939.0,22604.0,62590.0,497.0,18323.0,1908.0
IL,IL0204,2015,GEORGETOWN PUBLIC LIBRARY,102 WEST WEST STREET,GEORGETOWN,61846,-87.6357843,39.9754046,17,183,VERMILION,79728,5656.0,360.0,6376.0,52130.0,21943.0,2.0,290.0,10340.0,1006.0
IL,IL0205,2015,MOYER DISTRICT LIBRARY,618 S. SANGAMON AVE.,GIBSON CITY,60936,0.0,0.0,17,53,FORD,13688,24061.0,2331.0,32253.0,217151.0,37392.0,13959.0,1517.0,59000.0,3296.0
IL,IL0206,2015,GILLESPIE PUBLIC LIBRARY,201 WEST CHESTNUT STREET,GILLESPIE,62033,-89.8172306,39.1260331,17,117,MACOUPIN,46453,7324.0,534.0,8749.0,49651.0,12439.0,0.0,266.0,7250.0,532.0
IL,IL0207,2015,GILMAN-DANFORTH DISTRICT LIBRARY,715 NORTH MAPLE STREET,GILMAN,60938,-87.987294,40.764804,17,75,IROQUOIS,28879,13123.0,3261.0,16384.0,142976.0,25895.0,27125.0,729.0,18580.0,1361.0
IL,IL0208,2015,GIRARD TOWNSHIP LIBRARY,201 WEST MADISON STREET,GIRARD,62640,-89.7792544,39.4454255,17,117,MACOUPIN,46453,5185.0,0.0,6360.0,42316.0,32613.0,0.0,710.0,10700.0,1108.0
IL,IL0209,2015,GLEN ELLYN PUBLIC LIBRARY,400 DUANE STREET,GLEN ELLYN,60137,-88.070948,41.875473,17,43,DUPAGE,932708,250427.0,109882.0,447927.0,3167008.0,150183.0,17640.0,12896.0,389202.0,15937.0
IL,IL0210,2015,GLENCOE PUBLIC LIBRARY,320 PARK AVENUE,GLENCOE,60022,-87.758451,42.134708,17,31,COOK,5246456,180995.0,73976.0,302415.0,2126105.0,77868.0,46910.0,8029.0,111202.0,7924.0
IL,IL0211,2015,GLENSIDE PUBLIC LIBRARY DISTRICT,25 EAST FULLERTON AVENUE,GLENDALE HEIGHTS,60139,-88.090459,41.917206,17,43,DUPAGE,932708,92047.0,52953.0,197332.0,3543866.0,92005.0,27887.0,8946.0,352666.0,14228.0
IL,IL0212,2015,GLENVIEW PUBLIC LIBRARY,1930 GLENVIEW ROAD,GLENVIEW,60025,-87.8067064,42.0728543,17,31,COOK,5246456,411644.0,215648.0,734273.0,6950128.0,268819.0,59701.0,22212.0,440319.0,30028.0
